time of sampling,date of sampling,MN's MAC Address,Temperature and Soil Moisture Readings
3:10:04,7/8/2021,B8:27:EB:69:74:52,b'temp: 29.307096241380002  moisture: 392'
3:10:04,7/8/2021,B8:27:EB:69:74:52,b'temp: 29.307096241380002  moisture: 392'
3:10:04,7/8/2021,B8:27:EB:69:74:52,b'temp: 29.307096241380002  moisture: 392'
3:10:04,7/8/2021,B8:27:EB:69:74:52,b'temp: 29.307096241380002  moisture: 392'
3:10:04,7/8/2021,B8:27:EB:69:74:52,b'temp: 29.307096241380002  moisture: 392'
3:10:04,7/8/2021,B8:27:EB:69:74:52,b'temp: 29.307096241380002  moisture: 392'
6:01:04,7/8/2021,B8:27:EB:55:04:6A,b'temp: 25.997299012800003  moisture: 362'
6:01:04,7/8/2021,B8:27:EB:55:04:6A,b'temp: 25.997299012800003  moisture: 362'
6:01:04,7/8/2021,B8:27:EB:55:04:6A,b'temp: 25.997299012800003  moisture: 362'
6:01:04,7/8/2021,B8:27:EB:55:04:6A,b'temp: 25.997299012800003  moisture: 362'
6:01:04,7/8/2021,B8:27:EB:55:04:6A,b'temp: 25.997299012800003  moisture: 362'
6:01:04,7/8/2021,B8:27:EB:55:04:6A,b'temp: 25.997299012800003  moisture: 362'
6:01:04,7/8/2021,B8:27:EB:55:04:6A,b'temp: 25.997299012800003  moisture: 362'
6:01:04,7/8/2021,B8:27:EB:55:04:6A,b'temp: 25.997299012800003  moisture: 362'
6:01:04,7/8/2021,B8:27:EB:55:04:6A,b'temp: 25.997299012800003  moisture: 362'
6:01:04,7/8/2021,B8:27:EB:55:04:6A,b'temp: 25.997299012800003  moisture: 362'
6:01:04,7/8/2021,B8:27:EB:55:04:6A,b'temp: 25.997299012800003  moisture: 362'
6:01:04,7/8/2021,B8:27:EB:55:04:6A,b'temp: 25.997299012800003  moisture: 362'
6:01:04,7/8/2021,B8:27:EB:55:04:6A,b'temp: 25.997299012800003  moisture: 362'
6:01:04,7/8/2021,B8:27:EB:55:04:6A,b'temp: 25.997299012800003  moisture: 362'
6:01:04,7/8/2021,B8:27:EB:55:04:6A,b'temp: 25.997299012800003  moisture: 362'
6:01:04,7/8/2021,B8:27:EB:55:04:6A,b'temp: 25.997299012800003  moisture: 362'
6:01:04,7/8/2021,B8:27:EB:55:04:6A,b'temp: 25.997299012800003  moisture: 362'
6:01:04,7/8/2021,B8:27:EB:55:04:6A,b'temp: 25.997299012800003  moisture: 362'
6:01:04,7/8/2021,B8:27:EB:55:04:6A,b'temp: 25.997299012800003  moisture: 362'
6:01:04,7/8/2021,B8:27:EB:55:04:6A,b'temp: 25.997299012800003  moisture: 362'
6:01:04,7/8/2021,B8:27:EB:55:04:6A,b'temp: 25.997299012800003  moisture: 362'
6:01:04,7/8/2021,B8:27:EB:55:04:6A,b'temp: 25.997299012800003  moisture: 362'
6:01:04,7/8/2021,B8:27:EB:55:04:6A,b'temp: 25.997299012800003  moisture: 362'
6:01:04,7/8/2021,B8:27:EB:55:04:6A,b'temp: 25.997299012800003  moisture: 362'
6:01:04,7/8/2021,B8:27:EB:55:04:6A,b'temp: 25.997299012800003  moisture: 362'
6:01:04,7/8/2021,B8:27:EB:55:04:6A,b'temp: 25.997299012800003  moisture: 362'
6:01:04,7/8/2021,B8:27:EB:55:04:6A,b'temp: 25.997299012800003  moisture: 362'
6:01:04,7/8/2021,B8:27:EB:55:04:6A,b'temp: 25.997299012800003  moisture: 362'
6:01:04,7/8/2021,B8:27:EB:55:04:6A,b'temp: 25.997299012800003  moisture: 362'
6:01:04,7/8/2021,B8:27:EB:55:04:6A,b'temp: 25.997299012800003  moisture: 362'
6:01:04,7/8/2021,B8:27:EB:55:04:6A,b'temp: 25.997299012800003  moisture: 362'
6:01:04,7/8/2021,B8:27:EB:55:04:6A,b'temp: 25.997299012800003  moisture: 362'
6:01:04,7/8/2021,B8:27:EB:55:04:6A,b'temp: 25.997299012800003  moisture: 362'
6:01:04,7/8/2021,B8:27:EB:55:04:6A,b'temp: 25.997299012800003  moisture: 362'
6:01:04,7/8/2021,B8:27:EB:55:04:6A,b'temp: 25.997299012800003  moisture: 362'
6:01:04,7/8/2021,B8:27:EB:55:04:6A,b'temp: 25.997299012800003  moisture: 362'
6:01:04,7/8/2021,B8:27:EB:55:04:6A,b'temp: 25.997299012800003  moisture: 362'
6:01:04,7/8/2021,B8:27:EB:55:04:6A,b'temp: 25.997299012800003  moisture: 362'
6:01:04,7/8/2021,B8:27:EB:55:04:6A,b'temp: 25.997299012800003  moisture: 362'
6:03:06,7/8/2021,B8:27:EB:7E:B4:0C,b'temp: 27.689589267480002  moisture: 337'
6:03:06,7/8/2021,B8:27:EB:7E:B4:0C,b'temp: 27.689589267480002  moisture: 337'
6:03:06,7/8/2021,B8:27:EB:7E:B4:0C,b'temp: 27.689589267480002  moisture: 337'
6:03:06,7/8/2021,B8:27:EB:7E:B4:0C,b'temp: 27.689589267480002  moisture: 337'
6:03:06,7/8/2021,B8:27:EB:7E:B4:0C,b'temp: 27.689589267480002  moisture: 337'
6:03:06,7/8/2021,B8:27:EB:7E:B4:0C,b'temp: 27.689589267480002  moisture: 337'
6:03:06,7/8/2021,B8:27:EB:7E:B4:0C,b'temp: 27.689589267480002  moisture: 337'
6:03:06,7/8/2021,B8:27:EB:7E:B4:0C,b'temp: 27.689589267480002  moisture: 337'
6:03:06,7/8/2021,B8:27:EB:7E:B4:0C,b'temp: 27.689589267480002  moisture: 337'
6:03:06,7/8/2021,B8:27:EB:7E:B4:0C,b'temp: 27.689589267480002  moisture: 337'
6:03:06,7/8/2021,B8:27:EB:7E:B4:0C,b'temp: 27.689589267480002  moisture: 337'
6:03:06,7/8/2021,B8:27:EB:7E:B4:0C,b'temp: 27.689589267480002  moisture: 337'
6:03:06,7/8/2021,B8:27:EB:7E:B4:0C,b'temp: 27.689589267480002  moisture: 337'
6:03:06,7/8/2021,B8:27:EB:7E:B4:0C,b'temp: 27.689589267480002  moisture: 337'
6:03:06,7/8/2021,B8:27:EB:7E:B4:0C,b'temp: 27.689589267480002  moisture: 337'
6:03:06,7/8/2021,B8:27:EB:7E:B4:0C,b'temp: 27.689589267480002  moisture: 337'
6:03:06,7/8/2021,B8:27:EB:7E:B4:0C,b'temp: 27.689589267480002  moisture: 337'
6:03:06,7/8/2021,B8:27:EB:7E:B4:0C,b'temp: 27.689589267480002  moisture: 337'
6:03:06,7/8/2021,B8:27:EB:7E:B4:0C,b'temp: 27.689589267480002  moisture: 337'
6:03:06,7/8/2021,B8:27:EB:7E:B4:0C,b'temp: 27.689589267480002  moisture: 337'
6:03:06,7/8/2021,B8:27:EB:7E:B4:0C,b'temp: 27.689589267480002  moisture: 337'
6:03:06,7/8/2021,B8:27:EB:7E:B4:0C,b'temp: 27.689589267480002  moisture: 337'
6:03:06,7/8/2021,B8:27:EB:7E:B4:0C,b'temp: 27.689589267480002  moisture: 337'
6:03:06,7/8/2021,B8:27:EB:7E:B4:0C,b'temp: 27.689589267480002  moisture: 337'
6:03:06,7/8/2021,B8:27:EB:7E:B4:0C,b'temp: 27.689589267480002  moisture: 337'
6:03:06,7/8/2021,B8:27:EB:7E:B4:0C,b'temp: 27.689589267480002  moisture: 337'
6:03:06,7/8/2021,B8:27:EB:7E:B4:0C,b'temp: 27.689589267480002  moisture: 337'
6:03:06,7/8/2021,B8:27:EB:7E:B4:0C,b'temp: 27.689589267480002  moisture: 337'
6:03:06,7/8/2021,B8:27:EB:7E:B4:0C,b'temp: 27.689589267480002  moisture: 337'
6:03:06,7/8/2021,B8:27:EB:7E:B4:0C,b'temp: 27.689589267480002  moisture: 337'
6:03:06,7/8/2021,B8:27:EB:7E:B4:0C,b'temp: 27.689589267480002  moisture: 337'
6:03:06,7/8/2021,B8:27:EB:7E:B4:0C,b'temp: 27.689589267480002  moisture: 337'
6:03:06,7/8/2021,B8:27:EB:7E:B4:0C,b'temp: 27.689589267480002  moisture: 337'
6:03:06,7/8/2021,B8:27:EB:7E:B4:0C,b'temp: 27.689589267480002  moisture: 337'
6:03:06,7/8/2021,B8:27:EB:7E:B4:0C,b'temp: 27.689589267480002  moisture: 337'
6:03:06,7/8/2021,B8:27:EB:7E:B4:0C,b'temp: 27.689589267480002  moisture: 337'
6:03:06,7/8/2021,B8:27:EB:7E:B4:0C,b'temp: 27.689589267480002  moisture: 337'
6:03:06,7/8/2021,B8:27:EB:7E:B4:0C,b'temp: 27.689589267480002  moisture: 337'
6:03:06,7/8/2021,B8:27:EB:7E:B4:0C,b'temp: 27.689589267480002  moisture: 337'
6:05:05,7/8/2021,B8:27:EB:44:04:B1,b'temp: 25.02082864548  moisture: 390'
6:05:05,7/8/2021,B8:27:EB:44:04:B1,b'temp: 25.02082864548  moisture: 390'
6:05:05,7/8/2021,B8:27:EB:44:04:B1,b'temp: 25.02082864548  moisture: 390'
6:05:05,7/8/2021,B8:27:EB:44:04:B1,b'temp: 25.02082864548  moisture: 390'
6:05:05,7/8/2021,B8:27:EB:44:04:B1,b'temp: 25.02082864548  moisture: 390'
6:05:05,7/8/2021,B8:27:EB:44:04:B1,b'temp: 25.02082864548  moisture: 390'
6:05:05,7/8/2021,B8:27:EB:44:04:B1,b'temp: 25.02082864548  moisture: 390'
6:05:05,7/8/2021,B8:27:EB:44:04:B1,b'temp: 25.02082864548  moisture: 390'
6:05:05,7/8/2021,B8:27:EB:44:04:B1,b'temp: 25.02082864548  moisture: 390'
6:05:05,7/8/2021,B8:27:EB:44:04:B1,b'temp: 25.02082864548  moisture: 390'
6:05:05,7/8/2021,B8:27:EB:44:04:B1,b'temp: 25.02082864548  moisture: 390'
6:05:05,7/8/2021,B8:27:EB:44:04:B1,b'temp: 25.02082864548  moisture: 390'
6:05:05,7/8/2021,B8:27:EB:44:04:B1,b'temp: 25.02082864548  moisture: 390'
6:05:05,7/8/2021,B8:27:EB:44:04:B1,b'temp: 25.02082864548  moisture: 390'
6:05:05,7/8/2021,B8:27:EB:44:04:B1,b'temp: 25.02082864548  moisture: 390'
6:05:05,7/8/2021,B8:27:EB:44:04:B1,b'temp: 25.02082864548  moisture: 390'
6:05:05,7/8/2021,B8:27:EB:44:04:B1,b'temp: 25.02082864548  moisture: 390'
6:05:05,7/8/2021,B8:27:EB:44:04:B1,b'temp: 25.02082864548  moisture: 390'
6:05:05,7/8/2021,B8:27:EB:44:04:B1,b'temp: 25.02082864548  moisture: 390'
6:05:05,7/8/2021,B8:27:EB:44:04:B1,b'temp: 25.02082864548  moisture: 390'
6:05:05,7/8/2021,B8:27:EB:44:04:B1,b'temp: 25.02082864548  moisture: 390'
6:05:05,7/8/2021,B8:27:EB:44:04:B1,b'temp: 25.02082864548  moisture: 390'
6:05:05,7/8/2021,B8:27:EB:44:04:B1,b'temp: 25.02082864548  moisture: 390'
6:05:05,7/8/2021,B8:27:EB:44:04:B1,b'temp: 25.02082864548  moisture: 390'
6:05:05,7/8/2021,B8:27:EB:44:04:B1,b'temp: 25.02082864548  moisture: 390'
6:05:05,7/8/2021,B8:27:EB:44:04:B1,b'temp: 25.02082864548  moisture: 390'
6:05:05,7/8/2021,B8:27:EB:44:04:B1,b'temp: 25.02082864548  moisture: 390'
6:05:05,7/8/2021,B8:27:EB:44:04:B1,b'temp: 25.02082864548  moisture: 390'
6:05:05,7/8/2021,B8:27:EB:44:04:B1,b'temp: 25.02082864548  moisture: 390'
6:05:05,7/8/2021,B8:27:EB:44:04:B1,b'temp: 25.02082864548  moisture: 390'
6:05:05,7/8/2021,B8:27:EB:44:04:B1,b'temp: 25.02082864548  moisture: 390'
6:05:05,7/8/2021,B8:27:EB:44:04:B1,b'temp: 25.02082864548  moisture: 390'
6:05:05,7/8/2021,B8:27:EB:44:04:B1,b'temp: 25.02082864548  moisture: 390'
6:05:05,7/8/2021,B8:27:EB:44:04:B1,b'temp: 25.02082864548  moisture: 390'
6:05:05,7/8/2021,B8:27:EB:44:04:B1,b'temp: 25.02082864548  moisture: 390'
6:07:03,7/8/2021,B8:27:EB:36:C6:86,b'temp: 27.999189913680002  moisture: 353'
6:07:03,7/8/2021,B8:27:EB:36:C6:86,b'temp: 27.999189913680002  moisture: 353'
6:07:03,7/8/2021,B8:27:EB:36:C6:86,b'temp: 27.999189913680002  moisture: 353'
6:07:03,7/8/2021,B8:27:EB:36:C6:86,b'temp: 27.999189913680002  moisture: 353'
6:07:03,7/8/2021,B8:27:EB:36:C6:86,b'temp: 27.999189913680002  moisture: 353'
6:07:03,7/8/2021,B8:27:EB:36:C6:86,b'temp: 27.999189913680002  moisture: 353'
6:07:03,7/8/2021,B8:27:EB:36:C6:86,b'temp: 27.999189913680002  moisture: 353'
6:07:03,7/8/2021,B8:27:EB:36:C6:86,b'temp: 27.999189913680002  moisture: 353'
6:07:03,7/8/2021,B8:27:EB:36:C6:86,b'temp: 27.999189913680002  moisture: 353'
6:07:03,7/8/2021,B8:27:EB:36:C6:86,b'temp: 27.999189913680002  moisture: 353'
6:07:03,7/8/2021,B8:27:EB:36:C6:86,b'temp: 27.999189913680002  moisture: 353'
6:07:03,7/8/2021,B8:27:EB:36:C6:86,b'temp: 27.999189913680002  moisture: 353'
6:07:03,7/8/2021,B8:27:EB:36:C6:86,b'temp: 27.999189913680002  moisture: 353'
6:07:03,7/8/2021,B8:27:EB:36:C6:86,b'temp: 27.999189913680002  moisture: 353'
6:07:03,7/8/2021,B8:27:EB:36:C6:86,b'temp: 27.999189913680002  moisture: 353'
6:07:03,7/8/2021,B8:27:EB:36:C6:86,b'temp: 27.999189913680002  moisture: 353'
6:07:03,7/8/2021,B8:27:EB:36:C6:86,b'temp: 27.999189913680002  moisture: 353'
6:07:03,7/8/2021,B8:27:EB:36:C6:86,b'temp: 27.999189913680002  moisture: 353'
6:07:03,7/8/2021,B8:27:EB:36:C6:86,b'temp: 27.999189913680002  moisture: 353'
6:07:03,7/8/2021,B8:27:EB:36:C6:86,b'temp: 27.999189913680002  moisture: 353'
6:07:03,7/8/2021,B8:27:EB:36:C6:86,b'temp: 27.999189913680002  moisture: 353'
6:07:03,7/8/2021,B8:27:EB:36:C6:86,b'temp: 27.999189913680002  moisture: 353'
6:07:03,7/8/2021,B8:27:EB:36:C6:86,b'temp: 27.999189913680002  moisture: 353'
6:07:03,7/8/2021,B8:27:EB:36:C6:86,b'temp: 27.999189913680002  moisture: 353'
6:07:03,7/8/2021,B8:27:EB:36:C6:86,b'temp: 27.999189913680002  moisture: 353'
6:07:03,7/8/2021,B8:27:EB:36:C6:86,b'temp: 27.999189913680002  moisture: 353'
6:07:03,7/8/2021,B8:27:EB:36:C6:86,b'temp: 27.999189913680002  moisture: 353'
6:07:03,7/8/2021,B8:27:EB:36:C6:86,b'temp: 27.999189913680002  moisture: 353'
6:07:03,7/8/2021,B8:27:EB:36:C6:86,b'temp: 27.999189913680002  moisture: 353'
6:07:03,7/8/2021,B8:27:EB:36:C6:86,b'temp: 27.999189913680002  moisture: 353'
6:07:03,7/8/2021,B8:27:EB:36:C6:86,b'temp: 27.999189913680002  moisture: 353'
6:07:03,7/8/2021,B8:27:EB:36:C6:86,b'temp: 27.999189913680002  moisture: 353'
6:07:03,7/8/2021,B8:27:EB:36:C6:86,b'temp: 27.999189913680002  moisture: 353'
6:07:03,7/8/2021,B8:27:EB:36:C6:86,b'temp: 27.999189913680002  moisture: 353'
6:07:03,7/8/2021,B8:27:EB:36:C6:86,b'temp: 27.999189913680002  moisture: 353'
6:07:03,7/8/2021,B8:27:EB:36:C6:86,b'temp: 27.999189913680002  moisture: 353'
6:07:03,7/8/2021,B8:27:EB:36:C6:86,b'temp: 27.999189913680002  moisture: 353'
6:07:03,7/8/2021,B8:27:EB:36:C6:86,b'temp: 27.999189913680002  moisture: 353'
6:07:03,7/8/2021,B8:27:EB:36:C6:86,b'temp: 27.999189913680002  moisture: 353'
6:07:04,7/8/2021,B8:27:EB:3E:4F:56,b'temp: 27.14192113572  moisture: 371'
6:07:04,7/8/2021,B8:27:EB:3E:4F:56,b'temp: 27.14192113572  moisture: 371'
6:07:04,7/8/2021,B8:27:EB:3E:4F:56,b'temp: 27.14192113572  moisture: 371'
6:07:04,7/8/2021,B8:27:EB:3E:4F:56,b'temp: 27.14192113572  moisture: 371'
6:07:04,7/8/2021,B8:27:EB:3E:4F:56,b'temp: 27.14192113572  moisture: 371'
6:07:04,7/8/2021,B8:27:EB:3E:4F:56,b'temp: 27.14192113572  moisture: 371'
6:07:04,7/8/2021,B8:27:EB:3E:4F:56,b'temp: 27.14192113572  moisture: 371'
6:07:04,7/8/2021,B8:27:EB:3E:4F:56,b'temp: 27.14192113572  moisture: 371'
6:07:04,7/8/2021,B8:27:EB:3E:4F:56,b'temp: 27.14192113572  moisture: 371'
6:07:04,7/8/2021,B8:27:EB:3E:4F:56,b'temp: 27.14192113572  moisture: 371'
6:07:04,7/8/2021,B8:27:EB:3E:4F:56,b'temp: 27.14192113572  moisture: 371'
6:07:04,7/8/2021,B8:27:EB:3E:4F:56,b'temp: 27.14192113572  moisture: 371'
6:07:04,7/8/2021,B8:27:EB:3E:4F:56,b'temp: 27.14192113572  moisture: 371'
6:07:04,7/8/2021,B8:27:EB:3E:4F:56,b'temp: 27.14192113572  moisture: 371'
6:07:04,7/8/2021,B8:27:EB:3E:4F:56,b'temp: 27.14192113572  moisture: 371'
6:07:04,7/8/2021,B8:27:EB:3E:4F:56,b'temp: 27.14192113572  moisture: 371'
6:07:04,7/8/2021,B8:27:EB:3E:4F:56,b'temp: 27.14192113572  moisture: 371'
6:07:04,7/8/2021,B8:27:EB:3E:4F:56,b'temp: 27.14192113572  moisture: 371'
6:07:04,7/8/2021,B8:27:EB:3E:4F:56,b'temp: 27.14192113572  moisture: 371'
6:07:04,7/8/2021,B8:27:EB:3E:4F:56,b'temp: 27.14192113572  moisture: 371'
6:07:04,7/8/2021,B8:27:EB:3E:4F:56,b'temp: 27.14192113572  moisture: 371'
6:07:04,7/8/2021,B8:27:EB:3E:4F:56,b'temp: 27.14192113572  moisture: 371'
6:07:04,7/8/2021,B8:27:EB:3E:4F:56,b'temp: 27.14192113572  moisture: 371'
6:07:04,7/8/2021,B8:27:EB:3E:4F:56,b'temp: 27.14192113572  moisture: 371'
6:07:04,7/8/2021,B8:27:EB:3E:4F:56,b'temp: 27.14192113572  moisture: 371'
6:07:04,7/8/2021,B8:27:EB:3E:4F:56,b'temp: 27.14192113572  moisture: 371'
6:07:04,7/8/2021,B8:27:EB:3E:4F:56,b'temp: 27.14192113572  moisture: 371'
6:07:04,7/8/2021,B8:27:EB:3E:4F:56,b'temp: 27.14192113572  moisture: 371'
6:07:04,7/8/2021,B8:27:EB:3E:4F:56,b'temp: 27.14192113572  moisture: 371'
6:07:04,7/8/2021,B8:27:EB:3E:4F:56,b'temp: 27.14192113572  moisture: 371'
6:07:04,7/8/2021,B8:27:EB:3E:4F:56,b'temp: 27.14192113572  moisture: 371'
6:07:04,7/8/2021,B8:27:EB:3E:4F:56,b'temp: 27.14192113572  moisture: 371'
6:07:04,7/8/2021,B8:27:EB:3E:4F:56,b'temp: 27.14192113572  moisture: 371'
6:07:04,7/8/2021,B8:27:EB:3E:4F:56,b'temp: 27.14192113572  moisture: 371'
6:07:04,7/8/2021,B8:27:EB:3E:4F:56,b'temp: 27.14192113572  moisture: 371'
6:10:04,7/8/2021,B8:27:EB:69:74:52,b'temp: 27.5109699888  moisture: 389'
6:10:04,7/8/2021,B8:27:EB:69:74:52,b'temp: 27.5109699888  moisture: 389'
6:10:04,7/8/2021,B8:27:EB:69:74:52,b'temp: 27.5109699888  moisture: 389'
6:10:04,7/8/2021,B8:27:EB:69:74:52,b'temp: 27.5109699888  moisture: 389'
6:10:04,7/8/2021,B8:27:EB:69:74:52,b'temp: 27.5109699888  moisture: 389'
6:10:04,7/8/2021,B8:27:EB:69:74:52,b'temp: 27.5109699888  moisture: 389'
6:10:04,7/8/2021,B8:27:EB:69:74:52,b'temp: 27.5109699888  moisture: 389'
6:10:04,7/8/2021,B8:27:EB:69:74:52,b'temp: 27.5109699888  moisture: 389'
6:10:04,7/8/2021,B8:27:EB:69:74:52,b'temp: 27.5109699888  moisture: 389'
6:10:04,7/8/2021,B8:27:EB:69:74:52,b'temp: 27.5109699888  moisture: 389'
6:10:04,7/8/2021,B8:27:EB:69:74:52,b'temp: 27.5109699888  moisture: 389'
6:10:04,7/8/2021,B8:27:EB:69:74:52,b'temp: 27.5109699888  moisture: 389'
6:10:04,7/8/2021,B8:27:EB:69:74:52,b'temp: 27.5109699888  moisture: 389'
6:10:04,7/8/2021,B8:27:EB:69:74:52,b'temp: 27.5109699888  moisture: 389'
6:10:04,7/8/2021,B8:27:EB:69:74:52,b'temp: 27.5109699888  moisture: 389'
6:10:04,7/8/2021,B8:27:EB:69:74:52,b'temp: 27.5109699888  moisture: 389'
6:10:04,7/8/2021,B8:27:EB:69:74:52,b'temp: 27.5109699888  moisture: 389'
6:10:04,7/8/2021,B8:27:EB:69:74:52,b'temp: 27.5109699888  moisture: 389'
6:10:04,7/8/2021,B8:27:EB:69:74:52,b'temp: 27.5109699888  moisture: 389'
6:10:04,7/8/2021,B8:27:EB:69:74:52,b'temp: 27.5109699888  moisture: 389'
6:10:04,7/8/2021,B8:27:EB:69:74:52,b'temp: 27.5109699888  moisture: 389'
6:10:04,7/8/2021,B8:27:EB:69:74:52,b'temp: 27.5109699888  moisture: 389'
6:10:04,7/8/2021,B8:27:EB:69:74:52,b'temp: 27.5109699888  moisture: 389'
6:10:04,7/8/2021,B8:27:EB:69:74:52,b'temp: 27.5109699888  moisture: 389'
6:10:04,7/8/2021,B8:27:EB:69:74:52,b'temp: 27.5109699888  moisture: 389'
6:10:04,7/8/2021,B8:27:EB:69:74:52,b'temp: 27.5109699888  moisture: 389'
6:10:04,7/8/2021,B8:27:EB:69:74:52,b'temp: 27.5109699888  moisture: 389'
6:10:04,7/8/2021,B8:27:EB:69:74:52,b'temp: 27.5109699888  moisture: 389'
6:10:04,7/8/2021,B8:27:EB:69:74:52,b'temp: 27.5109699888  moisture: 389'
6:10:04,7/8/2021,B8:27:EB:69:74:52,b'temp: 27.5109699888  moisture: 389'
6:10:04,7/8/2021,B8:27:EB:69:74:52,b'temp: 27.5109699888  moisture: 389'
6:10:04,7/8/2021,B8:27:EB:69:74:52,b'temp: 27.5109699888  moisture: 389'
6:10:04,7/8/2021,B8:27:EB:69:74:52,b'temp: 27.5109699888  moisture: 389'
6:10:04,7/8/2021,B8:27:EB:69:74:52,b'temp: 27.5109699888  moisture: 389'
9:01:04,7/8/2021,B8:27:EB:55:04:6A,b'temp: 26.73687682062  moisture: 362'
9:01:04,7/8/2021,B8:27:EB:55:04:6A,b'temp: 26.73687682062  moisture: 362'
9:01:04,7/8/2021,B8:27:EB:55:04:6A,b'temp: 26.73687682062  moisture: 362'
9:01:04,7/8/2021,B8:27:EB:55:04:6A,b'temp: 26.73687682062  moisture: 362'
9:01:04,7/8/2021,B8:27:EB:55:04:6A,b'temp: 26.73687682062  moisture: 362'
9:01:04,7/8/2021,B8:27:EB:55:04:6A,b'temp: 26.73687682062  moisture: 362'
9:01:04,7/8/2021,B8:27:EB:55:04:6A,b'temp: 26.73687682062  moisture: 362'
9:01:04,7/8/2021,B8:27:EB:55:04:6A,b'temp: 26.73687682062  moisture: 362'
9:01:04,7/8/2021,B8:27:EB:55:04:6A,b'temp: 26.73687682062  moisture: 362'
9:01:04,7/8/2021,B8:27:EB:55:04:6A,b'temp: 26.73687682062  moisture: 362'
9:01:04,7/8/2021,B8:27:EB:55:04:6A,b'temp: 26.73687682062  moisture: 362'
9:01:04,7/8/2021,B8:27:EB:55:04:6A,b'temp: 26.73687682062  moisture: 362'
9:01:04,7/8/2021,B8:27:EB:55:04:6A,b'temp: 26.73687682062  moisture: 362'
9:01:04,7/8/2021,B8:27:EB:55:04:6A,b'temp: 26.73687682062  moisture: 362'
9:01:04,7/8/2021,B8:27:EB:55:04:6A,b'temp: 26.73687682062  moisture: 362'
9:01:04,7/8/2021,B8:27:EB:55:04:6A,b'temp: 26.73687682062  moisture: 362'
9:01:04,7/8/2021,B8:27:EB:55:04:6A,b'temp: 26.73687682062  moisture: 362'
9:01:04,7/8/2021,B8:27:EB:55:04:6A,b'temp: 26.73687682062  moisture: 362'
9:01:04,7/8/2021,B8:27:EB:55:04:6A,b'temp: 26.73687682062  moisture: 362'
9:01:04,7/8/2021,B8:27:EB:55:04:6A,b'temp: 26.73687682062  moisture: 362'
9:01:04,7/8/2021,B8:27:EB:55:04:6A,b'temp: 26.73687682062  moisture: 362'
9:01:04,7/8/2021,B8:27:EB:55:04:6A,b'temp: 26.73687682062  moisture: 362'
9:01:04,7/8/2021,B8:27:EB:55:04:6A,b'temp: 26.73687682062  moisture: 362'
9:01:04,7/8/2021,B8:27:EB:55:04:6A,b'temp: 26.73687682062  moisture: 362'
9:01:04,7/8/2021,B8:27:EB:55:04:6A,b'temp: 26.73687682062  moisture: 362'
9:01:04,7/8/2021,B8:27:EB:55:04:6A,b'temp: 26.73687682062  moisture: 362'
9:01:04,7/8/2021,B8:27:EB:55:04:6A,b'temp: 26.73687682062  moisture: 362'
9:01:04,7/8/2021,B8:27:EB:55:04:6A,b'temp: 26.73687682062  moisture: 362'
9:01:04,7/8/2021,B8:27:EB:55:04:6A,b'temp: 26.73687682062  moisture: 362'
9:01:04,7/8/2021,B8:27:EB:55:04:6A,b'temp: 26.73687682062  moisture: 362'
9:01:04,7/8/2021,B8:27:EB:55:04:6A,b'temp: 26.73687682062  moisture: 362'
9:01:04,7/8/2021,B8:27:EB:55:04:6A,b'temp: 26.73687682062  moisture: 362'
9:01:04,7/8/2021,B8:27:EB:55:04:6A,b'temp: 26.73687682062  moisture: 362'
9:01:04,7/8/2021,B8:27:EB:55:04:6A,b'temp: 26.73687682062  moisture: 362'
9:01:04,7/8/2021,B8:27:EB:55:04:6A,b'temp: 26.73687682062  moisture: 362'
9:03:05,7/8/2021,B8:27:EB:7E:B4:0C,b'temp: 27.589690034820002  moisture: 337'
9:03:05,7/8/2021,B8:27:EB:7E:B4:0C,b'temp: 27.589690034820002  moisture: 337'
9:03:05,7/8/2021,B8:27:EB:7E:B4:0C,b'temp: 27.589690034820002  moisture: 337'
9:03:05,7/8/2021,B8:27:EB:7E:B4:0C,b'temp: 27.589690034820002  moisture: 337'
9:03:05,7/8/2021,B8:27:EB:7E:B4:0C,b'temp: 27.589690034820002  moisture: 337'
9:03:05,7/8/2021,B8:27:EB:7E:B4:0C,b'temp: 27.589690034820002  moisture: 337'
9:03:05,7/8/2021,B8:27:EB:7E:B4:0C,b'temp: 27.589690034820002  moisture: 337'
9:03:05,7/8/2021,B8:27:EB:7E:B4:0C,b'temp: 27.589690034820002  moisture: 337'
9:03:05,7/8/2021,B8:27:EB:7E:B4:0C,b'temp: 27.589690034820002  moisture: 337'
9:03:05,7/8/2021,B8:27:EB:7E:B4:0C,b'temp: 27.589690034820002  moisture: 337'
9:03:05,7/8/2021,B8:27:EB:7E:B4:0C,b'temp: 27.589690034820002  moisture: 337'
9:03:05,7/8/2021,B8:27:EB:7E:B4:0C,b'temp: 27.589690034820002  moisture: 337'
9:03:05,7/8/2021,B8:27:EB:7E:B4:0C,b'temp: 27.589690034820002  moisture: 337'
9:03:05,7/8/2021,B8:27:EB:7E:B4:0C,b'temp: 27.589690034820002  moisture: 337'
9:03:05,7/8/2021,B8:27:EB:7E:B4:0C,b'temp: 27.589690034820002  moisture: 337'
9:03:05,7/8/2021,B8:27:EB:7E:B4:0C,b'temp: 27.589690034820002  moisture: 337'
9:03:05,7/8/2021,B8:27:EB:7E:B4:0C,b'temp: 27.589690034820002  moisture: 337'
